week_start,store_id,product_id,opening_stock_units,receipts_units,closing_stock_units,in_stock_days,ranged_flag
2026-01-12,STR020,SKU0009,70,9,75,7,True
2026-01-19,STR020,SKU0009,75,8,78,7,True
2026-01-26,STR020,SKU0009,78,9,80,7,True
2026-02-02,STR020,SKU0009,80,9,81,7,True
2026-02-09,STR020,SKU0009,81,9,82,7,True
2026-02-16,STR020,SKU0009,82,6,78,7,True
2026-02-23,STR020,SKU0009,78,7,82,7,True
2026-03-02,STR020,SKU0009,82,7,84,7,True
2026-03-09,STR020,SKU0009,84,6,84,7,True
2026-03-16,STR020,SKU0009,84,7,86,7,True
2026-03-23,STR020,SKU0009,86,9,90,7,True
2026-03-30,STR020,SKU0009,90,8,88,7,True
2026-04-06,STR020,SKU0009,88,6,89,7,True
2026-04-13,STR020,SKU0009,89,7,87,7,True
2026-04-20,STR020,SKU0009,87,7,87,7,True
2026-04-27,STR020,SKU0009,87,7,87,7,True
2026-05-04,STR020,SKU0009,87,8,87,7,True
2026-05-11,STR020,SKU0009,87,7,90,7,True
2026-05-18,STR020,SKU0009,90,9,93,7,True
2026-05-25,STR020,SKU0009,93,11,97,7,True
2026-06-01,STR020,SKU0009,97,12,104,7,True
2026-06-08,STR020,SKU0009,104,9,105,7,True
2026-06-15,STR020,SKU0009,105,14,114,7,True
2026-06-22,STR020,SKU0009,114,14,118,7,True
2026-06-29,STR020,SKU0009,118,9,119,7,True
2026-07-06,STR020,SKU0009,119,12,124,7,True
2026-07-13,STR020,SKU0009,124,14,129,7,True
2026-07-20,STR020,SKU0009,129,9,134,7,True
2026-07-27,STR020,SKU0009,134,11,137,7,True
2026-08-03,STR020,SKU0009,137,14,142,7,True
2025-03-03,STR020,SKU0010,17,4,15,7,True
2025-03-10,STR020,SKU0010,15,6,16,7,True
2025-03-17,STR020,SKU0010,16,4,16,7,True
2025-03-24,STR020,SKU0010,16,4,19,7,True
2025-03-31,STR020,SKU0010,19,5,22,7,True
2025-04-07,STR020,SKU0010,22,5,23,7,True
2025-04-14,STR020,SKU0010,23,4,17,7,True
2025-04-21,STR020,SKU0010,17,5,16,7,True
2025-04-28,STR020,SKU0010,16,4,19,7,True
2025-05-05,STR020,SKU0010,19,5,19,7,True
2025-05-12,STR020,SKU0010,19,6,18,7,True
2025-05-19,STR020,SKU0010,18,6,16,7,True
2025-05-26,STR020,SKU0010,16,5,18,7,True
2025-06-02,STR020,SKU0010,18,8,17,7,True
2025-06-09,STR020,SKU0010,17,10,22,7,True
2025-06-16,STR020,SKU0010,22,6,25,7,True
2025-06-23,STR020,SKU0010,25,6,23,7,True
2025-06-30,STR020,SKU0010,23,5,26,7,True
2025-07-07,STR020,SKU0010,26,8,28,7,True
2025-07-14,STR020,SKU0010,28,7,28,7,True
2025-07-21,STR020,SKU0010,28,7,32,7,True
2025-07-28,STR020,SKU0010,32,5,33,7,True
2025-08-04,STR020,SKU0010,33,6,36,7,True
2025-08-11,STR020,SKU0010,36,6,37,7,True
2025-08-18,STR020,SKU0010,37,5,38,7,True
2025-08-25,STR020,SKU0010,38,5,39,7,True
2025-09-01,STR020,SKU0010,39,6,42,7,True
2025-09-08,STR020,SKU0010,42,6,46,7,True
2025-09-15,STR020,SKU0010,46,4,46,7,True
2025-09-22,STR020,SKU0010,46,5,49,7,True
2025-09-29,STR020,SKU0010,49,6,49,7,True
2025-10-06,STR020,SKU0010,49,5,50,7,True
2025-10-13,STR020,SKU0010,50,4,50,7,True
2025-10-20,STR020,SKU0010,50,5,48,7,True
2025-10-27,STR020,SKU0010,48,6,48,7,True
2025-11-03,STR020,SKU0010,48,4,44,7,True
2025-11-10,STR020,SKU0010,44,6,44,7,True
2025-11-17,STR020,SKU0010,44,5,46,7,True
2025-11-24,STR020,SKU0010,46,6,49,7,True
2025-12-01,STR020,SKU0010,49,6,49,7,True
2025-12-08,STR020,SKU0010,49,5,52,7,True
2025-12-15,STR020,SKU0010,52,5,53,7,True
2025-12-22,STR020,SKU0010,53,4,50,7,True
2025-12-29,STR020,SKU0010,50,5,50,7,True
2026-01-05,STR020,SKU0010,50,6,52,7,True
2026-01-12,STR020,SKU0010,52,6,51,7,True
2026-01-19,STR020,SKU0010,51,4,48,7,True
2026-01-26,STR020,SKU0010,48,4,45,7,True
2026-02-02,STR020,SKU0010,45,6,44,7,True
2026-02-09,STR020,SKU0010,44,6,45,7,True
2026-02-16,STR020,SKU0010,45,4,45,7,True
2026-02-23,STR020,SKU0010,45,5,49,7,True
2026-03-02,STR020,SKU0010,49,5,45,7,True
2026-03-09,STR020,SKU0010,45,4,48,7,True
2026-03-16,STR020,SKU0010,48,4,46,7,True
2026-03-23,STR020,SKU0010,46,5,50,7,True
2026-03-30,STR020,SKU0010,50,10,46,7,True
2026-04-06,STR020,SKU0010,46,5,47,7,True
2026-04-13,STR020,SKU0010,47,5,50,7,True
2026-04-20,STR020,SKU0010,50,4,52,7,True
2026-04-27,STR020,SKU0010,52,6,52,7,True
2026-05-04,STR020,SKU0010,52,6,53,7,True
2026-05-11,STR020,SKU0010,53,5,54,7,True
2026-05-18,STR020,SKU0010,54,6,55,7,True
2026-05-25,STR020,SKU0010,55,5,49,7,True
2026-06-01,STR020,SKU0010,49,8,50,7,True
2026-06-08,STR020,SKU0010,50,8,49,7,True
2026-06-15,STR020,SKU0010,49,6,43,7,True
2026-06-22,STR020,SKU0010,43,6,43,7,True
2026-06-29,STR020,SKU0010,43,7,41,7,True
2026-07-06,STR020,SKU0010,41,9,42,7,True
2026-07-13,STR020,SKU0010,42,5,41,7,True
2026-07-20,STR020,SKU0010,41,9,43,7,True
2026-07-27,STR020,SKU0010,43,9,44,7,True
2026-08-03,STR020,SKU0010,44,7,44,7,True
2025-04-28,STR020,SKU0011,33,8,35,7,True
2025-05-05,STR020,SKU0011,35,9,32,7,True
2025-05-12,STR020,SKU0011,32,10,33,7,True
2025-05-19,STR020,SKU0011,33,9,35,7,True
2025-05-26,STR020,SKU0011,35,12,40,7,True
2025-06-02,STR020,SKU0011,40,15,37,7,True
2025-06-09,STR020,SKU0011,37,10,40,7,True
2025-06-16,STR020,SKU0011,40,10,41,7,True
2025-06-23,STR020,SKU0011,41,9,39,7,True
2025-06-30,STR020,SKU0011,39,11,41,7,True
2025-07-07,STR020,SKU0011,41,9,40,7,True
2025-07-14,STR020,SKU0011,40,8,39,7,True
2025-07-21,STR020,SKU0011,39,13,43,7,True
2025-07-28,STR020,SKU0011,43,10,46,7,True
2025-08-04,STR020,SKU0011,46,8,43,7,True
2025-08-11,STR020,SKU0011,43,12,43,7,True
2025-08-18,STR020,SKU0011,43,12,48,7,True
2025-08-25,STR020,SKU0011,48,8,48,7,True
2025-09-01,STR020,SKU0011,48,8,47,7,True
2025-09-08,STR020,SKU0011,47,9,43,7,True
2025-09-15,STR020,SKU0011,43,10,48,7,True
2025-09-22,STR020,SKU0011,48,12,48,7,True
2025-09-29,STR020,SKU0011,48,13,47,7,True
2025-10-06,STR020,SKU0011,47,11,47,7,True
2025-10-13,STR020,SKU0011,47,9,46,7,True
2025-10-20,STR020,SKU0011,46,12,47,7,True
2025-10-27,STR020,SKU0011,47,9,47,7,True
2025-11-03,STR020,SKU0011,47,12,51,7,True
2025-11-10,STR020,SKU0011,51,9,52,7,True
2025-11-17,STR020,SKU0011,52,13,55,7,True
2025-11-24,STR020,SKU0011,55,12,53,7,True
2025-12-01,STR020,SKU0011,53,12,53,7,True
2025-12-08,STR020,SKU0011,53,8,53,7,True
2025-12-15,STR020,SKU0011,53,9,51,7,True
2025-12-22,STR020,SKU0011,51,13,58,7,True
2025-12-29,STR020,SKU0011,58,12,59,7,True
2026-01-05,STR020,SKU0011,59,11,63,7,True
2026-01-12,STR020,SKU0011,63,8,58,7,True
2026-01-19,STR020,SKU0011,58,8,46,7,True
2026-01-26,STR020,SKU0011,46,10,49,7,True
2026-02-02,STR020,SKU0011,49,12,51,7,True
2026-02-09,STR020,SKU0011,51,9,47,7,True
2026-02-16,STR020,SKU0011,47,10,52,7,True
2026-02-23,STR020,SKU0011,52,10,54,7,True
2026-03-02,STR020,SKU0011,54,8,55,7,True
2026-03-09,STR020,SKU0011,55,8,46,7,True
2026-03-16,STR020,SKU0011,46,12,40,7,True
2026-03-23,STR020,SKU0011,40,11,44,7,True
2026-03-30,STR020,SKU0011,44,12,49,7,True
2026-04-06,STR020,SKU0011,49,9,46,7,True
2026-04-13,STR020,SKU0011,46,8,47,7,True
2026-04-20,STR020,SKU0011,47,12,49,7,True
2026-04-27,STR020,SKU0011,49,10,45,7,True
2026-05-04,STR020,SKU0011,45,9,44,7,True
2026-05-11,STR020,SKU0011,44,12,47,7,True
2026-05-18,STR020,SKU0011,47,12,52,7,True
2026-05-25,STR020,SKU0011,52,8,51,7,True
2026-06-01,STR020,SKU0011,51,13,58,7,True
2026-06-08,STR020,SKU0011,58,10,58,7,True
2026-06-15,STR020,SKU0011,58,13,58,7,True
2026-06-22,STR020,SKU0011,58,10,61,7,True
2026-06-29,STR020,SKU0011,61,11,59,7,True
2026-07-06,STR020,SKU0011,59,11,61,7,True
2026-07-13,STR020,SKU0011,61,12,54,7,True
2026-07-20,STR020,SKU0011,54,12,54,7,True
2026-07-27,STR020,SKU0011,54,14,62,7,True
2026-08-03,STR020,SKU0011,62,12,64,7,True
2025-02-17,STR020,SKU0015,31,12,30,7,True
2025-02-24,STR020,SKU0015,30,11,30,7,True
2025-03-03,STR020,SKU0015,30,14,37,7,True
2025-03-10,STR020,SKU0015,37,14,41,7,True
2025-03-17,STR020,SKU0015,41,13,40,7,True
2025-03-24,STR020,SKU0015,40,14,37,7,True
2025-03-31,STR020,SKU0015,37,12,39,7,True
2025-04-07,STR020,SKU0015,39,10,37,7,True
2025-04-14,STR020,SKU0015,37,16,43,7,True
2025-04-21,STR020,SKU0015,43,14,48,7,True
2025-04-28,STR020,SKU0015,48,15,56,7,True
2025-05-05,STR020,SKU0015,56,13,62,7,True
2025-05-12,STR020,SKU0015,62,12,63,7,True
2025-05-19,STR020,SKU0015,63,15,68,7,True
2025-05-26,STR020,SKU0015,68,13,70,7,True
2025-06-02,STR020,SKU0015,70,13,72,7,True
2025-06-09,STR020,SKU0015,72,15,77,7,True
2025-06-16,STR020,SKU0015,77,12,79,7,True
2025-06-23,STR020,SKU0015,79,13,83,7,True
2025-06-30,STR020,SKU0015,83,16,90,7,True
2025-07-07,STR020,SKU0015,90,11,88,7,True
2025-07-14,STR020,SKU0015,88,14,93,7,True
2025-07-21,STR020,SKU0015,93,14,95,7,True
2025-07-28,STR020,SKU0015,95,11,94,7,True
2025-08-04,STR020,SKU0015,94,12,93,7,True
2025-08-11,STR020,SKU0015,93,13,94,7,True
2025-08-18,STR020,SKU0015,94,13,96,7,True
2025-08-25,STR020,SKU0015,96,10,97,7,True
2025-09-01,STR020,SKU0015,97,11,89,7,True
2025-09-08,STR020,SKU0015,89,11,87,7,True
2025-09-15,STR020,SKU0015,87,13,94,7,True
2025-09-22,STR020,SKU0015,94,12,91,7,True
2025-09-29,STR020,SKU0015,91,16,93,7,True
2025-10-06,STR020,SKU0015,93,11,93,7,True
2025-10-13,STR020,SKU0015,93,16,93,7,True
2025-10-20,STR020,SKU0015,93,14,97,7,True
2025-10-27,STR020,SKU0015,97,16,95,7,True
2025-11-03,STR020,SKU0015,95,13,95,7,True
2025-11-10,STR020,SKU0015,95,10,93,7,True
2025-11-17,STR020,SKU0015,93,15,100,7,True
2025-11-24,STR020,SKU0015,100,10,98,7,True
2025-12-01,STR020,SKU0015,98,20,108,7,True
2025-12-08,STR020,SKU0015,108,17,104,7,True
2025-12-15,STR020,SKU0015,104,21,115,7,True
2025-12-22,STR020,SKU0015,115,16,115,7,True
2025-12-29,STR020,SKU0015,115,14,114,7,True
2026-01-05,STR020,SKU0015,114,14,114,7,True
2026-01-12,STR020,SKU0015,114,19,120,7,True
2026-01-19,STR020,SKU0015,120,18,129,7,True
2026-01-26,STR020,SKU0015,129,20,135,7,True
2026-02-02,STR020,SKU0015,135,13,132,7,True
2026-02-09,STR020,SKU0015,132,15,134,7,True
2026-02-16,STR020,SKU0015,134,15,126,7,True
2026-02-23,STR020,SKU0015,126,16,127,7,True
2026-03-02,STR020,SKU0015,127,15,131,7,True
2026-03-09,STR020,SKU0015,131,15,137,7,True
2026-03-16,STR020,SKU0015,137,14,133,7,True
2026-03-23,STR020,SKU0015,133,16,130,7,True
2026-03-30,STR020,SKU0015,130,15,140,7,True
2026-04-06,STR020,SKU0015,140,13,142,7,True
2026-04-13,STR020,SKU0015,142,10,141,7,True
2026-04-20,STR020,SKU0015,141,13,136,7,True
2026-04-27,STR020,SKU0015,136,16,141,7,True
2026-05-04,STR020,SKU0015,141,10,139,7,True
2026-05-11,STR020,SKU0015,139,17,148,7,True
2026-05-18,STR020,SKU0015,148,12,147,7,True
2026-05-25,STR020,SKU0015,147,11,141,7,True
2026-06-01,STR020,SKU0015,141,17,144,7,True
2026-06-08,STR020,SKU0015,144,11,143,7,True
2026-06-15,STR020,SKU0015,143,10,139,7,True
2026-06-22,STR020,SKU0015,139,15,144,7,True
2026-06-29,STR020,SKU0015,144,16,148,7,True
2026-07-06,STR020,SKU0015,148,15,151,7,True
2026-07-13,STR020,SKU0015,151,16,159,7,True
2026-07-20,STR020,SKU0015,159,11,166,7,True
2026-07-27,STR020,SKU0015,166,14,165,7,True
2026-08-03,STR020,SKU0015,165,12,163,7,True
2025-02-24,STR020,SKU0016,32,11,28,7,True
2025-03-03,STR020,SKU0016,28,12,35,7,True
2025-03-10,STR020,SKU0016,35,9,33,7,True
2025-03-17,STR020,SKU0016,33,12,27,7,True
2025-03-24,STR020,SKU0016,27,14,32,7,True
2025-03-31,STR020,SKU0016,32,11,33,7,True
2025-04-07,STR020,SKU0016,33,14,39,7,True
2025-04-14,STR020,SKU0016,39,13,43,7,True
2025-04-21,STR020,SKU0016,43,9,45,7,True
2025-04-28,STR020,SKU0016,45,14,46,7,True
2025-05-05,STR020,SKU0016,46,13,52,7,True
2025-05-12,STR020,SKU0016,52,9,49,7,True
2025-05-19,STR020,SKU0016,49,17,46,7,True
2025-05-26,STR020,SKU0016,46,15,56,7,True
2025-06-02,STR020,SKU0016,56,13,61,7,True
2025-06-09,STR020,SKU0016,61,13,64,7,True
2025-06-16,STR020,SKU0016,64,15,72,7,True
2025-06-23,STR020,SKU0016,72,10,71,7,True
2025-06-30,STR020,SKU0016,71,13,76,7,True
2025-07-07,STR020,SKU0016,76,11,82,7,True
2025-07-14,STR020,SKU0016,82,10,88,7,True
2025-07-21,STR020,SKU0016,88,11,84,7,True
2025-07-28,STR020,SKU0016,84,15,89,7,True
2025-08-04,STR020,SKU0016,89,11,91,7,True
2025-08-11,STR020,SKU0016,91,15,95,7,True
2025-08-18,STR020,SKU0016,95,15,102,7,True
2025-08-25,STR020,SKU0016,102,12,105,7,True
2025-09-01,STR020,SKU0016,105,14,99,7,True
2025-09-08,STR020,SKU0016,99,10,100,7,True
2025-09-15,STR020,SKU0016,100,10,100,7,True
2025-09-22,STR020,SKU0016,100,11,96,7,True
2025-09-29,STR020,SKU0016,96,11,96,7,True
2025-10-06,STR020,SKU0016,96,11,95,7,True
2025-10-13,STR020,SKU0016,95,12,95,7,True
2025-10-20,STR020,SKU0016,95,12,92,7,True
2025-10-27,STR020,SKU0016,92,14,97,7,True
2025-11-03,STR020,SKU0016,97,10,91,7,True
2025-11-10,STR020,SKU0016,91,11,88,7,True
2025-11-17,STR020,SKU0016,88,12,81,7,True
2025-11-24,STR020,SKU0016,81,14,83,7,True
2025-12-01,STR020,SKU0016,83,15,91,7,True
2025-12-08,STR020,SKU0016,91,13,90,7,True
2025-12-15,STR020,SKU0016,90,11,90,7,True
2025-12-22,STR020,SKU0016,90,15,90,7,True
2025-12-29,STR020,SKU0016,90,14,96,7,True
2026-01-05,STR020,SKU0016,96,11,95,7,True
2026-01-12,STR020,SKU0016,95,14,98,7,True
2026-01-19,STR020,SKU0016,98,12,99,7,True
2026-01-26,STR020,SKU0016,99,10,103,7,True
2026-02-02,STR020,SKU0016,103,15,105,7,True
2026-02-09,STR020,SKU0016,105,13,102,7,True
2026-02-16,STR020,SKU0016,102,15,108,7,True
2026-02-23,STR020,SKU0016,108,11,103,7,True
2026-03-02,STR020,SKU0016,103,15,105,7,True
2026-03-09,STR020,SKU0016,105,13,109,7,True
2026-03-16,STR020,SKU0016,109,12,107,7,True
2026-03-23,STR020,SKU0016,107,11,105,7,True
2026-03-30,STR020,SKU0016,105,13,106,7,True
2026-04-06,STR020,SKU0016,106,12,101,7,True
2026-04-13,STR020,SKU0016,101,13,101,7,True
2026-04-20,STR020,SKU0016,101,16,101,7,True
2026-04-27,STR020,SKU0016,101,15,98,7,True
2026-05-04,STR020,SKU0016,98,14,100,7,True
2026-05-11,STR020,SKU0016,100,13,101,7,True
2026-05-18,STR020,SKU0016,101,22,112,7,True
2026-05-25,STR020,SKU0016,112,17,120,7,True
2026-06-01,STR020,SKU0016,120,19,123,7,True
2026-06-08,STR020,SKU0016,123,25,138,7,True
2026-06-15,STR020,SKU0016,138,17,145,7,True
2026-06-22,STR020,SKU0016,145,19,151,7,True
2026-06-29,STR020,SKU0016,151,25,162,7,True
2026-07-06,STR020,SKU0016,162,20,168,7,True
2026-07-13,STR020,SKU0016,168,20,176,7,True
2026-07-20,STR020,SKU0016,176,22,188,7,True
2026-07-27,STR020,SKU0016,188,19,194,7,True
2026-08-03,STR020,SKU0016,194,19,194,7,True
2025-04-28,STR020,SKU0018,30,8,28,7,True
2025-05-05,STR020,SKU0018,28,9,29,7,True
2025-05-12,STR020,SKU0018,29,10,32,7,True
2025-05-19,STR020,SKU0018,32,10,35,7,True
2025-05-26,STR020,SKU0018,35,9,34,7,True
2025-06-02,STR020,SKU0018,34,9,31,7,True
2025-06-09,STR020,SKU0018,31,9,30,7,True
2025-06-16,STR020,SKU0018,30,7,30,7,True
2025-06-23,STR020,SKU0018,30,8,28,7,True
2025-06-30,STR020,SKU0018,28,6,26,7,True
2025-07-07,STR020,SKU0018,26,7,19,7,True
2025-07-14,STR020,SKU0018,19,11,24,7,True
2025-07-21,STR020,SKU0018,24,9,19,7,True
2025-07-28,STR020,SKU0018,19,10,23,7,True
2025-08-04,STR020,SKU0018,23,7,21,7,True
2025-08-11,STR020,SKU0018,21,8,24,7,True
2025-08-18,STR020,SKU0018,24,9,23,7,True
2025-08-25,STR020,SKU0018,23,7,23,7,True
2025-09-01,STR020,SKU0018,23,9,27,7,True
2025-09-08,STR020,SKU0018,27,7,24,7,True
2025-09-15,STR020,SKU0018,24,10,32,7,True
2025-09-22,STR020,SKU0018,32,11,36,7,True
2025-09-29,STR020,SKU0018,36,9,40,7,True
2025-10-06,STR020,SKU0018,40,7,35,7,True
2025-10-13,STR020,SKU0018,35,11,37,7,True
2025-10-20,STR020,SKU0018,37,10,36,7,True
2025-10-27,STR020,SKU0018,36,18,32,7,True
2025-11-03,STR020,SKU0018,32,20,33,7,True
2025-11-10,STR020,SKU0018,33,8,34,7,True
2025-11-17,STR020,SKU0018,34,9,38,7,True
2025-11-24,STR020,SKU0018,38,7,32,7,True
2025-12-01,STR020,SKU0018,32,8,34,7,True
2025-12-08,STR020,SKU0018,34,8,27,7,True
2025-12-15,STR020,SKU0018,27,11,33,7,True
2025-12-22,STR020,SKU0018,33,7,33,7,True
2025-12-29,STR020,SKU0018,33,7,33,7,True
2026-01-05,STR020,SKU0018,33,7,30,7,True
2026-01-12,STR020,SKU0018,30,11,30,7,True
2026-01-19,STR020,SKU0018,30,10,28,7,True
2026-01-26,STR020,SKU0018,28,10,27,7,True
2026-02-02,STR020,SKU0018,27,7,24,7,True
2026-02-09,STR020,SKU0018,24,7,25,7,True
2026-02-16,STR020,SKU0018,25,11,23,7,True
2026-02-23,STR020,SKU0018,23,10,26,7,True
2026-03-02,STR020,SKU0018,26,9,24,7,True
2026-03-09,STR020,SKU0018,24,11,29,7,True
2026-03-16,STR020,SKU0018,29,10,27,7,True
2026-03-23,STR020,SKU0018,27,8,25,7,True
2026-03-30,STR020,SKU0018,25,10,27,7,True
2026-04-06,STR020,SKU0018,27,11,25,7,True
2026-04-13,STR020,SKU0018,25,11,28,7,True
2026-04-20,STR020,SKU0018,28,8,29,7,True
2026-04-27,STR020,SKU0018,29,9,28,7,True
2026-05-04,STR020,SKU0018,28,9,26,7,True
2026-05-11,STR020,SKU0018,26,11,34,7,True
2026-05-18,STR020,SKU0018,34,9,37,7,True
2026-05-25,STR020,SKU0018,37,9,42,7,True
2026-06-01,STR020,SKU0018,42,8,45,7,True
2026-06-08,STR020,SKU0018,45,7,42,7,True
2026-06-15,STR020,SKU0018,42,8,45,7,True
2026-06-22,STR020,SKU0018,45,9,51,7,True
2026-06-29,STR020,SKU0018,51,9,51,7,True
2026-07-06,STR020,SKU0018,51,9,51,7,True
2026-07-13,STR020,SKU0018,51,10,56,7,True
2026-07-20,STR020,SKU0018,56,8,60,7,True
2026-07-27,STR020,SKU0018,60,10,63,7,True
2026-08-03,STR020,SKU0018,63,8,69,7,True
2025-02-24,STR020,SKU0020,34,7,35,7,True
2025-03-03,STR020,SKU0020,35,10,39,7,True
2025-03-10,STR020,SKU0020,39,9,44,7,True
2025-03-17,STR020,SKU0020,44,10,43,7,True
2025-03-24,STR020,SKU0020,43,10,45,7,True
2025-03-31,STR020,SKU0020,45,9,45,7,True
2025-04-07,STR020,SKU0020,45,9,45,7,True
2025-04-14,STR020,SKU0020,45,10,48,7,True
2025-04-21,STR020,SKU0020,48,9,49,7,True
2025-04-28,STR020,SKU0020,49,10,50,7,True
2025-05-05,STR020,SKU0020,50,9,52,7,True
2025-05-12,STR020,SKU0020,52,8,54,7,True
2025-05-19,STR020,SKU0020,54,11,60,7,True
2025-05-26,STR020,SKU0020,60,9,58,7,True
2025-06-02,STR020,SKU0020,58,12,61,7,True
2025-06-09,STR020,SKU0020,61,8,56,7,True
2025-06-16,STR020,SKU0020,56,7,54,7,True
2025-06-23,STR020,SKU0020,54,10,57,7,True
2025-06-30,STR020,SKU0020,57,8,56,7,True
2025-07-07,STR020,SKU0020,56,9,59,7,True
2025-07-14,STR020,SKU0020,59,8,59,7,True
2025-07-21,STR020,SKU0020,59,10,64,7,True
2025-07-28,STR020,SKU0020,64,7,63,7,True
2025-08-04,STR020,SKU0020,63,7,65,7,True
2025-08-11,STR020,SKU0020,65,7,64,7,True
2025-08-18,STR020,SKU0020,64,7,59,7,True
2025-08-25,STR020,SKU0020,59,8,61,7,True
2025-09-01,STR020,SKU0020,61,9,61,7,True
2025-09-08,STR020,SKU0020,61,11,68,7,True
2025-09-15,STR020,SKU0020,68,9,72,7,True
2025-09-22,STR020,SKU0020,72,7,64,7,True
2025-09-29,STR020,SKU0020,64,10,66,7,True
2025-10-06,STR020,SKU0020,66,7,68,7,True
2025-10-13,STR020,SKU0020,68,7,69,7,True
2025-10-20,STR020,SKU0020,69,14,68,7,True
2025-10-27,STR020,SKU0020,68,11,73,7,True
2025-11-03,STR020,SKU0020,73,9,72,7,True
2025-11-10,STR020,SKU0020,72,9,71,7,True
2025-11-17,STR020,SKU0020,71,10,70,7,True
2025-11-24,STR020,SKU0020,70,11,67,7,True
2025-12-01,STR020,SKU0020,67,9,71,7,True
2025-12-08,STR020,SKU0020,71,10,66,7,True
2025-12-15,STR020,SKU0020,66,10,63,7,True
2025-12-22,STR020,SKU0020,63,10,66,7,True
2025-12-29,STR020,SKU0020,66,7,62,7,True
2026-01-05,STR020,SKU0020,62,8,57,7,True
2026-01-12,STR020,SKU0020,57,10,60,7,True
2026-01-19,STR020,SKU0020,60,8,62,7,True
2026-01-26,STR020,SKU0020,62,10,64,7,True
2026-02-02,STR020,SKU0020,64,11,67,7,True
2026-02-09,STR020,SKU0020,67,10,70,7,True
2026-02-16,STR020,SKU0020,70,11,69,7,True
2026-02-23,STR020,SKU0020,69,7,63,7,True
2026-03-02,STR020,SKU0020,63,8,67,7,True
2026-03-09,STR020,SKU0020,67,11,69,7,True
2026-03-16,STR020,SKU0020,69,10,73,7,True
2026-03-23,STR020,SKU0020,73,7,72,7,True
2026-03-30,STR020,SKU0020,72,9,66,7,True
2026-04-06,STR020,SKU0020,66,10,68,7,True
2026-04-13,STR020,SKU0020,68,10,66,7,True
2026-04-20,STR020,SKU0020,66,10,62,7,True
2026-04-27,STR020,SKU0020,62,10,63,7,True
2026-05-04,STR020,SKU0020,63,8,61,7,True
2026-05-11,STR020,SKU0020,61,9,62,7,True
2026-05-18,STR020,SKU0020,62,11,68,7,True
2026-05-25,STR020,SKU0020,68,10,71,7,True
2026-06-01,STR020,SKU0020,71,11,73,7,True
2026-06-08,STR020,SKU0020,73,8,67,7,True
2026-06-15,STR020,SKU0020,67,11,65,7,True
2026-06-22,STR020,SKU0020,65,11,64,7,True
2026-06-29,STR020,SKU0020,64,10,65,7,True
2026-07-06,STR020,SKU0020,65,9,66,7,True
2026-07-13,STR020,SKU0020,66,10,70,7,True
2026-07-20,STR020,SKU0020,70,7,69,7,True
2026-07-27,STR020,SKU0020,69,8,71,7,True
2026-08-03,STR020,SKU0020,71,8,70,7,True
2025-03-31,STR020,SKU0021,28,5,32,7,True
2025-04-07,STR020,SKU0021,32,6,32,7,True
2025-04-14,STR020,SKU0021,32,5,34,7,True
2025-04-21,STR020,SKU0021,34,5,33,7,True
2025-04-28,STR020,SKU0021,33,4,33,7,True
2025-05-05,STR020,SKU0021,33,6,34,7,True
2025-05-12,STR020,SKU0021,34,4,38,7,True
2025-05-19,STR020,SKU0021,38,8,39,7,True
2025-05-26,STR020,SKU0021,39,4,40,7,True
2025-06-02,STR020,SKU0021,40,4,39,7,True
2025-06-09,STR020,SKU0021,39,6,40,7,True
2025-06-16,STR020,SKU0021,40,6,42,7,True
2025-06-23,STR020,SKU0021,42,5,39,7,True
2025-06-30,STR020,SKU0021,39,7,39,7,True
2025-07-07,STR020,SKU0021,39,7,40,7,True
2025-07-14,STR020,SKU0021,40,6,37,7,True
2025-07-21,STR020,SKU0021,37,7,38,7,True
2025-07-28,STR020,SKU0021,38,6,37,7,True
2025-08-04,STR020,SKU0021,37,6,33,7,True
2025-08-11,STR020,SKU0021,33,5,36,7,True
2025-08-18,STR020,SKU0021,36,7,37,7,True
2025-08-25,STR020,SKU0021,37,5,38,7,True
2025-09-01,STR020,SKU0021,38,6,44,7,True
2025-09-08,STR020,SKU0021,44,6,45,7,True
2025-09-15,STR020,SKU0021,45,4,47,7,True
2025-09-22,STR020,SKU0021,47,5,48,7,True
2025-09-29,STR020,SKU0021,48,5,51,7,True
2025-10-06,STR020,SKU0021,51,6,53,7,True
2025-10-13,STR020,SKU0021,53,4,53,7,True
2025-10-20,STR020,SKU0021,53,5,53,7,True
2025-10-27,STR020,SKU0021,53,7,52,7,True
2025-11-03,STR020,SKU0021,52,6,57,7,True
2025-11-10,STR020,SKU0021,57,4,55,7,True
2025-11-17,STR020,SKU0021,55,6,55,7,True
2025-11-24,STR020,SKU0021,55,5,58,7,True
2025-12-01,STR020,SKU0021,58,5,60,7,True
2025-12-08,STR020,SKU0021,60,5,61,7,True
2025-12-15,STR020,SKU0021,61,4,56,7,True
2025-12-22,STR020,SKU0021,56,4,56,7,True
2025-12-29,STR020,SKU0021,56,6,57,7,True
2026-01-05,STR020,SKU0021,57,6,60,7,True
2026-01-12,STR020,SKU0021,60,5,60,7,True
2026-01-19,STR020,SKU0021,60,5,60,7,True
2026-01-26,STR020,SKU0021,60,5,59,7,True
2026-02-02,STR020,SKU0021,59,6,61,7,True
2026-02-09,STR020,SKU0021,61,5,58,7,True
2026-02-16,STR020,SKU0021,58,5,58,7,True
2026-02-23,STR020,SKU0021,58,5,59,7,True
