delivery_event_id,po_line_id,purchase_order_id,supplier_id,product_id,destination_store_id,order_date,expected_delivery_date,actual_delivery_date,ordered_units,received_units,line_status
DEV0002512,POL002211,PO00443,SUP005,SKU0008,STR022,2026-06-12,2026-06-22,2026-06-20,33,33,Complete
DEV0002513,POL002212,PO00443,SUP011,SKU0011,STR005,2026-06-12,2026-06-22,2026-06-25,132,132,Complete
DEV0002514,POL002213,PO00443,SUP005,SKU0014,STR012,2026-06-12,2026-06-22,2026-06-20,33,33,Complete
DEV0002515,POL002214,PO00443,SUP004,SKU0017,STR019,2026-06-12,2026-06-22,2026-06-21,28,28,Complete
DEV0002516,POL002215,PO00443,SUP010,SKU0020,STR002,2026-06-12,2026-06-22,2026-06-21,131,131,Complete
DEV0002517,POL002216,PO00444,SUP009,SKU0023,STR009,2026-06-12,2026-06-22,2026-06-22,103,103,Complete
DEV0002518,POL002217,PO00444,SUP003,SKU0026,STR016,2026-06-12,2026-06-22,2026-06-20,135,99,Complete
DEV0002519,POL002217,PO00444,SUP003,SKU0026,STR016,2026-06-12,2026-06-22,2026-06-21,135,36,Complete
DEV0002520,POL002218,PO00444,SUP002,SKU0029,STR023,2026-06-12,2026-06-22,2026-06-24,122,122,Complete
DEV0002521,POL002219,PO00444,SUP008,SKU0032,STR006,2026-06-12,2026-06-22,2026-06-21,86,86,Complete
DEV0002522,POL002220,PO00444,SUP002,SKU0035,STR013,2026-06-12,2026-06-22,2026-06-21,73,47,Complete
DEV0002523,POL002220,PO00444,SUP002,SKU0035,STR013,2026-06-12,2026-06-22,2026-06-22,73,26,Complete
DEV0002524,POL002221,PO00445,SUP001,SKU0038,STR020,2026-06-12,2026-06-22,2026-06-27,103,103,Complete
DEV0002525,POL002222,PO00445,SUP007,SKU0041,STR003,2026-06-12,2026-06-22,2026-06-20,126,126,Complete
DEV0002526,POL002223,PO00445,SUP006,SKU0044,STR010,2026-06-12,2026-06-22,2026-06-22,85,85,Complete
DEV0002527,POL002224,PO00445,SUP012,SKU0047,STR017,2026-06-12,2026-06-22,2026-06-21,115,78,Partially Received
DEV0002528,POL002225,PO00445,SUP011,SKU0050,STR024,2026-06-12,2026-06-22,2026-06-22,116,116,Complete
DEV0002529,POL002226,PO00446,SUP005,SKU0053,STR007,2026-06-12,2026-06-22,2026-06-20,136,112,Partially Received
DEV0002530,POL002227,PO00446,SUP011,SKU0056,STR014,2026-06-12,2026-06-22,2026-06-22,25,25,Complete
DEV0002531,POL002228,PO00446,SUP010,SKU0059,STR021,2026-06-12,2026-06-22,2026-06-20,99,71,Partially Received
DEV0002532,POL002229,PO00446,SUP004,SKU0062,STR004,2026-06-12,2026-06-22,2026-06-20,50,50,Complete
DEV0002533,POL002230,PO00446,SUP003,SKU0065,STR011,2026-06-12,2026-06-22,2026-06-21,100,100,Complete
DEV0002534,POL002231,PO00447,SUP009,SKU0068,STR018,2026-06-12,2026-06-22,2026-06-20,29,29,Complete
DEV0002535,POL002232,PO00447,SUP008,SKU0071,STR001,2026-06-12,2026-06-22,2026-06-21,113,74,Complete
DEV0002536,POL002232,PO00447,SUP008,SKU0071,STR001,2026-06-12,2026-06-22,2026-06-22,113,39,Complete
DEV0002537,POL002233,PO00447,SUP002,SKU0074,STR008,2026-06-12,2026-06-22,2026-06-22,106,106,Complete
DEV0002538,POL002234,PO00447,SUP008,SKU0077,STR015,2026-06-12,2026-06-22,2026-06-20,63,63,Complete
DEV0002539,POL002235,PO00447,SUP007,SKU0080,STR022,2026-06-12,2026-06-22,2026-06-23,103,103,Complete
DEV0002540,POL002236,PO00448,SUP001,SKU0083,STR005,2026-06-12,2026-06-22,2026-06-23,132,132,Complete
DEV0002541,POL002237,PO00448,SUP012,SKU0086,STR012,2026-06-12,2026-06-22,2026-06-21,84,84,Complete
DEV0002542,POL002238,PO00448,SUP006,SKU0089,STR019,2026-06-12,2026-06-22,2026-06-20,25,25,Complete
DEV0002543,POL002239,PO00448,SUP005,SKU0092,STR002,2026-06-12,2026-06-22,2026-06-20,44,44,Complete
DEV0002544,POL002240,PO00448,SUP011,SKU0095,STR009,2026-06-12,2026-06-22,2026-06-21,72,72,Complete
DEV0002545,POL002241,PO00449,SUP006,SKU0001,STR016,2026-06-19,2026-06-29,2026-06-26,116,73,Complete
DEV0002546,POL002241,PO00449,SUP006,SKU0001,STR016,2026-06-19,2026-06-29,2026-06-27,116,43,Complete
DEV0002547,POL002242,PO00449,SUP012,SKU0004,STR023,2026-06-19,2026-06-29,2026-06-27,90,90,Complete
DEV0002548,POL002243,PO00449,SUP006,SKU0007,STR006,2026-06-19,2026-06-29,2026-06-27,81,81,Complete
DEV0002549,POL002244,PO00449,SUP005,SKU0010,STR013,2026-06-19,2026-06-29,2026-06-28,30,30,Complete
DEV0002550,POL002245,PO00449,SUP011,SKU0013,STR020,2026-06-19,2026-06-29,2026-06-29,42,42,Complete
DEV0002551,POL002246,PO00450,SUP010,SKU0016,STR003,2026-06-19,2026-06-29,2026-06-27,70,70,Complete
DEV0002552,POL002247,PO00450,SUP004,SKU0019,STR010,2026-06-19,2026-06-29,2026-06-28,43,31,Partially Received
DEV0002553,POL002248,PO00450,SUP003,SKU0022,STR017,2026-06-19,2026-06-29,2026-06-28,120,120,Complete
DEV0002554,POL002249,PO00450,SUP009,SKU0025,STR024,2026-06-19,2026-06-29,2026-06-27,59,59,Complete
DEV0002555,POL002250,PO00450,SUP003,SKU0028,STR007,2026-06-19,2026-06-29,2026-06-27,84,84,Complete
DEV0002556,POL002251,PO00451,SUP002,SKU0031,STR014,2026-06-19,2026-06-29,2026-06-29,112,112,Complete
DEV0002557,POL002252,PO00451,SUP008,SKU0034,STR021,2026-06-19,2026-06-29,2026-06-27,92,92,Complete
DEV0002558,POL002253,PO00451,SUP007,SKU0037,STR004,2026-06-19,2026-06-29,2026-06-27,72,72,Complete
DEV0002559,POL002254,PO00451,SUP001,SKU0040,STR011,2026-06-19,2026-06-29,2026-06-28,36,36,Complete
DEV0002560,POL002255,PO00451,SUP012,SKU0043,STR018,2026-06-19,2026-06-29,2026-07-02,137,137,Complete
DEV0002561,POL002256,PO00452,SUP006,SKU0046,STR001,2026-06-19,2026-06-29,2026-06-29,109,109,Complete
DEV0002562,POL002257,PO00452,SUP012,SKU0049,STR008,2026-06-19,2026-06-29,2026-06-27,64,64,Complete
DEV0002563,POL002258,PO00452,SUP011,SKU0052,STR015,2026-06-19,2026-06-29,2026-06-28,98,98,Complete
DEV0002564,POL002259,PO00452,SUP005,SKU0055,STR022,2026-06-19,2026-06-29,2026-06-29,43,43,Complete
DEV0002565,POL002260,PO00452,SUP004,SKU0058,STR005,2026-06-19,2026-06-29,2026-06-27,38,38,Complete
DEV0002566,POL002261,PO00453,SUP010,SKU0061,STR012,2026-06-19,2026-06-29,2026-06-27,36,36,Complete
DEV0002567,POL002262,PO00453,SUP009,SKU0064,STR019,2026-06-19,2026-06-29,2026-06-28,135,53,Partially Received
DEV0002568,POL002262,PO00453,SUP009,SKU0064,STR019,2026-06-19,2026-06-29,2026-06-29,135,40,Partially Received
DEV0002569,POL002263,PO00453,SUP003,SKU0067,STR002,2026-06-19,2026-06-29,2026-06-26,136,90,Complete
DEV0002570,POL002263,PO00453,SUP003,SKU0067,STR002,2026-06-19,2026-06-29,2026-06-27,136,46,Complete
DEV0002571,POL002264,PO00453,SUP009,SKU0070,STR009,2026-06-19,2026-06-29,2026-06-28,128,128,Complete
DEV0002572,POL002265,PO00453,SUP008,SKU0073,STR016,2026-06-19,2026-06-29,2026-06-28,89,89,Complete
DEV0002573,POL002266,PO00454,SUP002,SKU0076,STR023,2026-06-19,2026-06-29,2026-06-29,53,30,Complete
DEV0002574,POL002266,PO00454,SUP002,SKU0076,STR023,2026-06-19,2026-06-29,2026-06-30,53,23,Complete
DEV0002575,POL002267,PO00454,SUP001,SKU0079,STR006,2026-06-19,2026-06-29,2026-07-02,69,51,Partially Received
DEV0002576,POL002268,PO00454,SUP007,SKU0082,STR013,2026-06-19,2026-06-29,2026-06-29,88,88,Complete
DEV0002577,POL002269,PO00454,SUP006,SKU0085,STR020,2026-06-19,2026-06-29,2026-06-27,79,79,Complete
DEV0002578,POL002270,PO00454,SUP012,SKU0088,STR003,2026-06-19,2026-06-29,2026-06-29,48,48,Complete
DEV0002579,POL002271,PO00455,SUP006,SKU0091,STR010,2026-06-19,2026-06-29,2026-07-04,100,100,Complete
DEV0002580,POL002272,PO00455,SUP005,SKU0094,STR017,2026-06-19,2026-06-29,2026-06-27,123,123,Complete
DEV0002581,POL002273,PO00455,SUP006,SKU0003,STR024,2026-06-26,2026-07-06,2026-07-06,46,46,Complete
DEV0002582,POL002274,PO00455,SUP012,SKU0006,STR007,2026-06-26,2026-07-06,2026-07-04,136,136,Complete
DEV0002583,POL002275,PO00455,SUP011,SKU0009,STR014,2026-06-26,2026-07-06,2026-07-04,55,55,Complete
DEV0002584,POL002276,PO00456,SUP005,SKU0012,STR021,2026-06-26,2026-07-06,2026-07-05,49,49,Complete
DEV0002585,POL002277,PO00456,SUP004,SKU0015,STR004,2026-06-26,2026-07-06,2026-07-06,89,73,Partially Received
DEV0002586,POL002278,PO00456,SUP010,SKU0018,STR011,2026-06-26,2026-07-06,2026-07-04,54,54,Complete
DEV0002587,POL002279,PO00456,SUP004,SKU0021,STR018,2026-06-26,2026-07-06,2026-07-06,49,49,Complete
DEV0002588,POL002280,PO00456,SUP003,SKU0024,STR001,2026-06-26,2026-07-06,2026-07-05,117,86,Complete
DEV0002589,POL002280,PO00456,SUP003,SKU0024,STR001,2026-06-26,2026-07-06,2026-07-06,117,31,Complete
DEV0002590,POL002281,PO00457,SUP009,SKU0027,STR008,2026-06-26,2026-07-06,2026-07-05,109,109,Complete
DEV0002591,POL002282,PO00457,SUP008,SKU0030,STR015,2026-06-26,2026-07-06,2026-07-05,121,72,Complete
DEV0002592,POL002282,PO00457,SUP008,SKU0030,STR015,2026-06-26,2026-07-06,2026-07-06,121,49,Complete
DEV0002593,POL002283,PO00457,SUP002,SKU0033,STR022,2026-06-26,2026-07-06,2026-07-06,134,134,Complete
DEV0002594,POL002284,PO00457,SUP001,SKU0036,STR005,2026-06-26,2026-07-06,2026-07-09,120,120,Complete
DEV0002595,POL002285,PO00457,SUP007,SKU0039,STR012,2026-06-26,2026-07-06,2026-07-05,104,104,Complete
DEV0002596,POL002286,PO00458,SUP001,SKU0042,STR019,2026-06-26,2026-07-06,2026-07-10,66,28,Partially Received
DEV0002597,POL002286,PO00458,SUP001,SKU0042,STR019,2026-06-26,2026-07-06,2026-07-11,66,33,Partially Received
DEV0002598,POL002287,PO00458,SUP012,SKU0045,STR002,2026-06-26,2026-07-06,2026-07-05,74,74,Complete
DEV0002599,POL002288,PO00458,SUP006,SKU0048,STR009,2026-06-26,2026-07-06,2026-07-05,104,104,Complete
DEV0002600,POL002289,PO00458,SUP005,SKU0051,STR016,2026-06-26,2026-07-06,2026-07-06,26,26,Complete
DEV0002601,POL002290,PO00458,SUP011,SKU0054,STR023,2026-06-26,2026-07-06,2026-07-05,76,76,Complete
DEV0002602,POL002291,PO00459,SUP010,SKU0057,STR006,2026-06-26,2026-07-06,2026-07-07,62,62,Complete
DEV0002603,POL002292,PO00459,SUP004,SKU0060,STR013,2026-06-26,2026-07-06,2026-07-06,136,136,Complete
DEV0002604,POL002293,PO00459,SUP010,SKU0063,STR020,2026-06-26,2026-07-06,2026-07-04,65,65,Complete
DEV0002605,POL002294,PO00459,SUP009,SKU0066,STR003,2026-06-26,2026-07-06,2026-07-05,91,91,Complete
DEV0002606,POL002295,PO00459,SUP003,SKU0069,STR010,2026-06-26,2026-07-06,2026-07-04,115,115,Complete
DEV0002607,POL002296,PO00460,SUP002,SKU0072,STR017,2026-06-26,2026-07-06,2026-07-04,136,136,Complete
DEV0002608,POL002297,PO00460,SUP008,SKU0075,STR024,2026-06-26,2026-07-06,2026-07-04,131,84,Complete
DEV0002609,POL002297,PO00460,SUP008,SKU0075,STR024,2026-06-26,2026-07-06,2026-07-05,131,47,Complete
DEV0002610,POL002298,PO00460,SUP007,SKU0078,STR007,2026-06-26,2026-07-06,2026-07-06,89,89,Complete
DEV0002611,POL002299,PO00460,SUP001,SKU0081,STR014,2026-06-26,2026-07-06,2026-07-07,106,106,Complete
DEV0002612,POL002300,PO00460,SUP007,SKU0084,STR021,2026-06-26,2026-07-06,2026-07-06,68,68,Complete
DEV0002613,POL002301,PO00461,SUP006,SKU0087,STR004,2026-06-26,2026-07-06,2026-07-03,53,29,Complete
DEV0002614,POL002301,PO00461,SUP006,SKU0087,STR004,2026-06-26,2026-07-06,2026-07-04,53,24,Complete
DEV0002615,POL002302,PO00461,SUP012,SKU0090,STR011,2026-06-26,2026-07-06,2026-07-05,91,61,Complete
DEV0002616,POL002302,PO00461,SUP012,SKU0090,STR011,2026-06-26,2026-07-06,2026-07-06,91,30,Complete
DEV0002617,POL002303,PO00461,SUP011,SKU0093,STR018,2026-06-26,2026-07-06,2026-07-06,138,138,Complete
DEV0002618,POL002304,PO00461,SUP005,SKU0096,STR001,2026-06-26,2026-07-06,2026-07-04,96,96,Complete
DEV0002619,POL002305,PO00461,SUP012,SKU0002,STR008,2026-07-03,2026-07-13,2026-07-11,54,54,Complete
DEV0002620,POL002306,PO00462,SUP006,SKU0005,STR015,2026-07-03,2026-07-13,2026-07-12,24,24,Complete
DEV0002621,POL002307,PO00462,SUP005,SKU0008,STR022,2026-07-03,2026-07-13,2026-07-12,68,68,Complete
DEV0002622,POL002308,PO00462,SUP011,SKU0011,STR005,2026-07-03,2026-07-13,2026-07-17,61,43,Complete
DEV0002623,POL002308,PO00462,SUP011,SKU0011,STR005,2026-07-03,2026-07-13,2026-07-18,61,18,Complete
DEV0002624,POL002309,PO00462,SUP005,SKU0014,STR012,2026-07-03,2026-07-13,2026-07-13,102,102,Complete
DEV0002625,POL002310,PO00462,SUP004,SKU0017,STR019,2026-07-03,2026-07-13,2026-07-11,37,37,Complete
DEV0002626,POL002311,PO00463,SUP010,SKU0020,STR002,2026-07-03,2026-07-13,2026-07-11,133,133,Complete
DEV0002627,POL002312,PO00463,SUP009,SKU0023,STR009,2026-07-03,2026-07-13,2026-07-17,64,64,Complete
DEV0002628,POL002313,PO00463,SUP003,SKU0026,STR016,2026-07-03,2026-07-13,2026-07-12,117,117,Complete
DEV0002629,POL002314,PO00463,SUP002,SKU0029,STR023,2026-07-03,2026-07-13,2026-07-11,88,51,Complete
DEV0002630,POL002314,PO00463,SUP002,SKU0029,STR023,2026-07-03,2026-07-13,2026-07-12,88,37,Complete
DEV0002631,POL002315,PO00463,SUP008,SKU0032,STR006,2026-07-03,2026-07-13,2026-07-12,34,34,Complete
DEV0002632,POL002316,PO00464,SUP002,SKU0035,STR013,2026-07-03,2026-07-13,2026-07-12,91,91,Complete
DEV0002633,POL002317,PO00464,SUP001,SKU0038,STR020,2026-07-03,2026-07-13,2026-07-11,88,88,Complete
DEV0002634,POL002318,PO00464,SUP007,SKU0041,STR003,2026-07-03,2026-07-13,2026-07-11,108,108,Complete
DEV0002635,POL002319,PO00464,SUP006,SKU0044,STR010,2026-07-03,2026-07-13,2026-07-11,92,92,Complete
DEV0002636,POL002320,PO00464,SUP012,SKU0047,STR017,2026-07-03,2026-07-13,2026-07-11,88,88,Complete
DEV0002637,POL002321,PO00465,SUP011,SKU0050,STR024,2026-07-03,2026-07-13,2026-07-12,116,116,Complete
DEV0002638,POL002322,PO00465,SUP005,SKU0053,STR007,2026-07-03,2026-07-13,2026-07-13,122,122,Complete
DEV0002639,POL002323,PO00465,SUP011,SKU0056,STR014,2026-07-03,2026-07-13,2026-07-13,92,63,Partially Received
DEV0002640,POL002324,PO00465,SUP010,SKU0059,STR021,2026-07-03,2026-07-13,2026-07-13,65,65,Complete
DEV0002641,POL002325,PO00465,SUP004,SKU0062,STR004,2026-07-03,2026-07-13,2026-07-13,57,57,Complete
DEV0002642,POL002326,PO00466,SUP003,SKU0065,STR011,2026-07-03,2026-07-13,2026-07-13,24,24,Complete
DEV0002643,POL002327,PO00466,SUP009,SKU0068,STR018,2026-07-03,2026-07-13,2026-07-13,122,122,Complete
DEV0002644,POL002328,PO00466,SUP008,SKU0071,STR001,2026-07-03,2026-07-13,2026-07-12,82,82,Complete
DEV0002645,POL002329,PO00466,SUP002,SKU0074,STR008,2026-07-03,2026-07-13,2026-07-13,27,27,Complete
DEV0002646,POL002330,PO00466,SUP008,SKU0077,STR015,2026-07-03,2026-07-13,2026-07-11,35,35,Complete
DEV0002647,POL002331,PO00467,SUP007,SKU0080,STR022,2026-07-03,2026-07-13,2026-07-11,88,88,Complete
DEV0002648,POL002332,PO00467,SUP001,SKU0083,STR005,2026-07-03,2026-07-13,2026-07-13,111,111,Complete
DEV0002649,POL002333,PO00467,SUP012,SKU0086,STR012,2026-07-03,2026-07-13,2026-07-13,133,133,Complete
DEV0002650,POL002334,PO00467,SUP006,SKU0089,STR019,2026-07-03,2026-07-13,2026-07-12,25,25,Complete
DEV0002651,POL002335,PO00467,SUP005,SKU0092,STR002,2026-07-03,2026-07-13,2026-07-12,139,139,Complete
DEV0002652,POL002336,PO00468,SUP011,SKU0095,STR009,2026-07-03,2026-07-13,2026-07-11,96,96,Complete
DEV0002653,POL002337,PO00468,SUP006,SKU0001,STR016,2026-07-10,2026-07-20,2026-07-19,45,45,Complete
DEV0002654,POL002338,PO00468,SUP012,SKU0004,STR023,2026-07-10,2026-07-20,2026-07-18,52,52,Complete
DEV0002655,POL002339,PO00468,SUP006,SKU0007,STR006,2026-07-10,2026-07-20,2026-07-19,82,82,Complete
DEV0002656,POL002340,PO00468,SUP005,SKU0010,STR013,2026-07-10,2026-07-20,2026-07-24,109,109,Complete
DEV0002657,POL002341,PO00469,SUP011,SKU0013,STR020,2026-07-10,2026-07-20,2026-07-20,49,49,Complete
DEV0002658,POL002342,PO00469,SUP010,SKU0016,STR003,2026-07-10,2026-07-20,2026-07-18,61,61,Complete
DEV0002659,POL002343,PO00469,SUP004,SKU0019,STR010,2026-07-10,2026-07-20,2026-07-20,121,121,Complete
DEV0002660,POL002344,PO00469,SUP003,SKU0022,STR017,2026-07-10,2026-07-20,2026-07-19,104,104,Complete
DEV0002661,POL002345,PO00469,SUP009,SKU0025,STR024,2026-07-10,2026-07-20,2026-07-21,40,40,Complete
DEV0002662,POL002346,PO00470,SUP003,SKU0028,STR007,2026-07-10,2026-07-20,2026-07-20,40,40,Complete
DEV0002663,POL002347,PO00470,SUP002,SKU0031,STR014,2026-07-10,2026-07-20,2026-07-22,29,29,Complete
DEV0002664,POL002348,PO00470,SUP008,SKU0034,STR021,2026-07-10,2026-07-20,2026-07-20,112,97,Partially Received
DEV0002665,POL002349,PO00470,SUP007,SKU0037,STR004,2026-07-10,2026-07-20,2026-07-19,138,138,Complete
DEV0002666,POL002350,PO00470,SUP001,SKU0040,STR011,2026-07-10,2026-07-20,2026-07-24,117,117,Complete
DEV0002667,POL002351,PO00471,SUP012,SKU0043,STR018,2026-07-10,2026-07-20,2026-07-22,51,51,Complete
DEV0002668,POL002352,PO00471,SUP006,SKU0046,STR001,2026-07-10,2026-07-20,2026-07-18,78,78,Complete
DEV0002669,POL002353,PO00471,SUP012,SKU0049,STR008,2026-07-10,2026-07-20,2026-07-18,34,34,Complete
DEV0002670,POL002354,PO00471,SUP011,SKU0052,STR015,2026-07-10,2026-07-20,2026-07-18,29,29,Complete
DEV0002671,POL002355,PO00471,SUP005,SKU0055,STR022,2026-07-10,2026-07-20,2026-07-20,76,76,Complete
DEV0002672,POL002356,PO00472,SUP004,SKU0058,STR005,2026-07-10,2026-07-20,2026-07-20,87,87,Complete
DEV0002673,POL002357,PO00472,SUP010,SKU0061,STR012,2026-07-10,2026-07-20,2026-07-18,125,125,Complete
DEV0002674,POL002358,PO00472,SUP009,SKU0064,STR019,2026-07-10,2026-07-20,2026-07-18,116,116,Complete
DEV0002675,POL002359,PO00472,SUP003,SKU0067,STR002,2026-07-10,2026-07-20,2026-07-19,128,128,Complete
DEV0002676,POL002360,PO00472,SUP009,SKU0070,STR009,2026-07-10,2026-07-20,2026-07-18,83,83,Complete
DEV0002677,POL002361,PO00473,SUP008,SKU0073,STR016,2026-07-10,2026-07-20,2026-07-20,43,40,Partially Received
DEV0002678,POL002362,PO00473,SUP002,SKU0076,STR023,2026-07-10,2026-07-20,2026-07-20,35,35,Complete
DEV0002679,POL002363,PO00473,SUP001,SKU0079,STR006,2026-07-10,2026-07-20,2026-07-20,80,80,Complete
DEV0002680,POL002364,PO00473,SUP007,SKU0082,STR013,2026-07-10,2026-07-20,2026-07-19,62,62,Complete
DEV0002681,POL002365,PO00473,SUP006,SKU0085,STR020,2026-07-10,2026-07-20,2026-07-19,57,39,Complete
DEV0002682,POL002365,PO00473,SUP006,SKU0085,STR020,2026-07-10,2026-07-20,2026-07-20,57,18,Complete
DEV0002683,POL002366,PO00474,SUP012,SKU0088,STR003,2026-07-10,2026-07-20,2026-07-17,136,89,Complete
DEV0002684,POL002366,PO00474,SUP012,SKU0088,STR003,2026-07-10,2026-07-20,2026-07-18,136,47,Complete
DEV0002685,POL002367,PO00474,SUP006,SKU0091,STR010,2026-07-10,2026-07-20,2026-07-24,92,62,Complete
DEV0002686,POL002367,PO00474,SUP006,SKU0091,STR010,2026-07-10,2026-07-20,2026-07-25,92,30,Complete
DEV0002687,POL002368,PO00474,SUP005,SKU0094,STR017,2026-07-10,2026-07-20,2026-07-18,39,39,Complete
DEV0002688,POL002369,PO00474,SUP006,SKU0003,STR024,2026-07-17,2026-07-27,2026-07-25,127,127,Complete
DEV0002689,POL002370,PO00474,SUP012,SKU0006,STR007,2026-07-17,2026-07-27,2026-07-25,73,73,Complete
DEV0002690,POL002371,PO00475,SUP011,SKU0009,STR014,2026-07-17,2026-07-27,2026-07-26,74,74,Complete
DEV0002691,POL002372,PO00475,SUP005,SKU0012,STR021,2026-07-17,2026-07-27,2026-07-26,131,131,Complete
DEV0002692,POL002373,PO00475,SUP004,SKU0015,STR004,2026-07-17,2026-07-27,2026-07-30,94,94,Complete
DEV0002693,POL002374,PO00475,SUP010,SKU0018,STR011,2026-07-17,2026-07-27,2026-07-26,99,83,Partially Received
DEV0002694,POL002375,PO00475,SUP004,SKU0021,STR018,2026-07-17,2026-07-27,2026-07-26,67,35,Complete
DEV0002695,POL002375,PO00475,SUP004,SKU0021,STR018,2026-07-17,2026-07-27,2026-07-27,67,32,Complete
DEV0002696,POL002376,PO00476,SUP003,SKU0024,STR001,2026-07-17,2026-07-27,2026-07-27,75,75,Complete
DEV0002697,POL002377,PO00476,SUP009,SKU0027,STR008,2026-07-17,2026-07-27,2026-07-25,108,108,Complete
DEV0002698,POL002378,PO00476,SUP008,SKU0030,STR015,2026-07-17,2026-07-27,2026-07-27,93,72,Partially Received
DEV0002699,POL002379,PO00476,SUP002,SKU0033,STR022,2026-07-17,2026-07-27,2026-07-26,80,80,Complete
DEV0002700,POL002380,PO00476,SUP001,SKU0036,STR005,2026-07-17,2026-07-27,2026-08-01,73,57,Partially Received
DEV0002701,POL002381,PO00477,SUP007,SKU0039,STR012,2026-07-17,2026-07-27,2026-07-25,75,75,Complete
DEV0002702,POL002382,PO00477,SUP001,SKU0042,STR019,2026-07-17,2026-07-27,2026-07-27,98,98,Complete
DEV0002703,POL002383,PO00477,SUP012,SKU0045,STR002,2026-07-17,2026-07-27,2026-07-27,83,83,Complete
DEV0002704,POL002384,PO00477,SUP006,SKU0048,STR009,2026-07-17,2026-07-27,2026-07-26,68,68,Complete
DEV0002705,POL002385,PO00477,SUP005,SKU0051,STR016,2026-07-17,2026-07-27,2026-07-27,84,84,Complete
DEV0002706,POL002386,PO00478,SUP011,SKU0054,STR023,2026-07-17,2026-07-27,2026-07-27,37,37,Complete
DEV0002707,POL002387,PO00478,SUP010,SKU0057,STR006,2026-07-17,2026-07-27,2026-07-25,86,63,Partially Received
DEV0002708,POL002388,PO00478,SUP004,SKU0060,STR013,2026-07-17,2026-07-27,2026-07-25,86,86,Complete
DEV0002709,POL002389,PO00478,SUP010,SKU0063,STR020,2026-07-17,2026-07-27,2026-07-27,131,131,Complete
DEV0002710,POL002390,PO00478,SUP009,SKU0066,STR003,2026-07-17,2026-07-27,2026-07-29,132,132,Complete
DEV0002711,POL002391,PO00479,SUP003,SKU0069,STR010,2026-07-17,2026-07-27,2026-07-25,84,84,Complete
DEV0002712,POL002392,PO00479,SUP002,SKU0072,STR017,2026-07-17,2026-07-27,2026-07-24,105,71,Complete
DEV0002713,POL002392,PO00479,SUP002,SKU0072,STR017,2026-07-17,2026-07-27,2026-07-25,105,34,Complete
DEV0002714,POL002393,PO00479,SUP008,SKU0075,STR024,2026-07-17,2026-07-27,2026-07-25,126,116,Partially Received
DEV0002715,POL002394,PO00479,SUP007,SKU0078,STR007,2026-07-17,2026-07-27,2026-07-25,99,99,Complete
DEV0002716,POL002395,PO00479,SUP001,SKU0081,STR014,2026-07-17,2026-07-27,2026-07-27,79,79,Complete
DEV0002717,POL002396,PO00480,SUP007,SKU0084,STR021,2026-07-17,2026-07-27,2026-07-24,82,59,Complete
DEV0002718,POL002396,PO00480,SUP007,SKU0084,STR021,2026-07-17,2026-07-27,2026-07-25,82,23,Complete
DEV0002719,POL002397,PO00480,SUP006,SKU0087,STR004,2026-07-17,2026-07-27,2026-07-25,62,62,Complete
DEV0002720,POL002398,PO00480,SUP012,SKU0090,STR011,2026-07-17,2026-07-27,2026-07-27,46,46,Complete
DEV0002721,POL002399,PO00480,SUP011,SKU0093,STR018,2026-07-17,2026-07-27,2026-07-28,41,41,Complete
DEV0002722,POL002400,PO00480,SUP005,SKU0096,STR001,2026-07-17,2026-07-27,2026-07-26,66,66,Complete
DEV0002723,POL002401,PO00481,SUP012,SKU0002,STR008,2026-07-24,2026-08-03,2026-08-03,85,85,Complete
DEV0002724,POL002402,PO00481,SUP006,SKU0005,STR015,2026-07-24,2026-08-03,2026-08-01,72,72,Complete
DEV0002725,POL002403,PO00481,SUP005,SKU0008,STR022,2026-07-24,2026-08-03,2026-08-01,80,80,Complete
DEV0002726,POL002404,PO00481,SUP011,SKU0011,STR005,2026-07-24,2026-08-03,2026-08-01,63,63,Complete
DEV0002727,POL002405,PO00481,SUP005,SKU0014,STR012,2026-07-24,2026-08-03,2026-07-31,77,36,Complete
DEV0002728,POL002405,PO00481,SUP005,SKU0014,STR012,2026-07-24,2026-08-03,2026-08-01,77,41,Complete
