week_start,store_id,product_id,promotion_id,units_sold,gross_sales,discount_value,net_sales,cost_of_goods,returns_units
2025-12-15,STR020,SKU0064,,20,679.40,0.00,679.40,393.00,0
2025-12-22,STR020,SKU0064,,16,543.52,0.00,543.52,314.40,0
2025-12-29,STR020,SKU0064,,13,441.61,0.00,441.61,255.45,0
2026-01-05,STR020,SKU0064,,19,645.43,0.00,645.43,373.35,0
2026-01-12,STR020,SKU0064,,19,645.43,0.00,645.43,373.35,0
2026-01-19,STR020,SKU0064,,15,509.55,0.00,509.55,294.75,0
2026-01-26,STR020,SKU0064,,9,305.73,0.00,305.73,176.85,0
2026-02-02,STR020,SKU0064,,15,509.55,0.00,509.55,294.75,0
2026-02-09,STR020,SKU0064,,14,475.58,0.00,475.58,275.10,0
2026-02-16,STR020,SKU0064,,9,305.73,0.00,305.73,176.85,0
2026-02-23,STR020,SKU0064,,19,645.43,0.00,645.43,373.35,0
2026-03-02,STR020,SKU0064,,13,441.61,0.00,441.61,255.45,0
2026-03-09,STR020,SKU0064,,14,475.58,0.00,475.58,275.10,0
2026-03-16,STR020,SKU0064,,12,407.64,0.00,407.64,235.80,0
2026-03-23,STR020,SKU0064,,10,339.70,0.00,339.70,196.50,0
2026-03-30,STR020,SKU0064,,17,577.49,0.00,577.49,334.05,0
2026-04-06,STR020,SKU0064,,7,237.79,0.00,237.79,137.55,0
2026-04-13,STR020,SKU0064,,12,407.64,0.00,407.64,235.80,0
2026-04-20,STR020,SKU0064,,10,339.70,0.00,339.70,196.50,0
2026-04-27,STR020,SKU0064,,10,339.70,0.00,339.70,196.50,0
2026-05-04,STR020,SKU0064,,13,441.61,0.00,441.61,255.45,0
2026-05-11,STR020,SKU0064,,15,509.55,0.00,509.55,294.75,0
2026-05-18,STR020,SKU0064,,14,475.58,0.00,475.58,275.10,0
2026-05-25,STR020,SKU0064,,10,339.70,0.00,339.70,196.50,0
2026-06-01,STR020,SKU0064,,15,509.55,0.00,509.55,294.75,0
2026-06-08,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2026-06-15,STR020,SKU0064,,16,543.52,0.00,543.52,314.40,0
2026-06-22,STR020,SKU0064,,9,305.73,0.00,305.73,176.85,0
2026-06-29,STR020,SKU0064,,17,577.49,0.00,577.49,334.05,0
2026-07-06,STR020,SKU0064,,15,509.55,0.00,509.55,294.75,0
2026-07-13,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2026-07-20,STR020,SKU0064,,9,305.73,0.00,305.73,176.85,0
2026-07-27,STR020,SKU0064,,18,611.46,0.00,611.46,353.70,0
2026-08-03,STR020,SKU0064,,16,543.52,0.00,543.52,314.40,0
2025-03-03,STR020,SKU0065,,11,333.85,0.00,333.85,164.34,0
2025-03-10,STR020,SKU0065,,14,424.90,0.00,424.90,209.16,0
2025-03-17,STR020,SKU0065,,10,303.50,0.00,303.50,149.40,0
2025-03-24,STR020,SKU0065,,6,182.10,0.00,182.10,89.64,0
2025-03-31,STR020,SKU0065,,6,182.10,0.00,182.10,89.64,0
2025-04-07,STR020,SKU0065,,8,242.80,0.00,242.80,119.52,0
2025-04-14,STR020,SKU0065,,9,273.15,0.00,273.15,134.46,0
2025-04-21,STR020,SKU0065,,7,212.45,0.00,212.45,104.58,0
2025-04-28,STR020,SKU0065,,10,303.50,0.00,303.50,149.40,0
2025-05-05,STR020,SKU0065,,15,455.25,0.00,455.25,224.10,0
2025-05-12,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2025-05-19,STR020,SKU0065,,13,394.55,0.00,394.55,194.22,0
2025-05-26,STR020,SKU0065,PRM019,30,910.50,300.60,609.90,448.20,0
2025-06-02,STR020,SKU0065,,17,515.95,0.00,515.95,253.98,0
2025-06-09,STR020,SKU0065,,15,455.25,0.00,455.25,224.10,0
2025-06-16,STR020,SKU0065,,11,333.85,0.00,333.85,164.34,0
2025-06-23,STR020,SKU0065,,15,455.25,0.00,455.25,224.10,0
2025-06-30,STR020,SKU0065,,14,424.90,0.00,424.90,209.16,0
2025-07-07,STR020,SKU0065,,7,212.45,0.00,212.45,104.58,0
2025-07-14,STR020,SKU0065,,11,333.85,0.00,333.85,164.34,0
2025-07-21,STR020,SKU0065,,13,394.55,0.00,394.55,194.22,0
2025-07-28,STR020,SKU0065,,11,333.85,0.00,333.85,164.34,0
2025-08-04,STR020,SKU0065,,15,455.25,0.00,455.25,224.10,0
2025-08-11,STR020,SKU0065,,14,424.90,0.00,424.90,209.16,0
2025-08-18,STR020,SKU0065,,10,303.50,0.00,303.50,149.40,0
2025-08-25,STR020,SKU0065,,15,455.25,0.00,455.25,224.10,0
2025-09-01,STR020,SKU0065,,15,455.25,0.00,455.25,224.10,0
2025-09-08,STR020,SKU0065,,14,424.90,0.00,424.90,209.16,0
2025-09-15,STR020,SKU0065,,8,242.80,0.00,242.80,119.52,0
2025-09-22,STR020,SKU0065,,11,333.85,0.00,333.85,164.34,0
2025-09-29,STR020,SKU0065,,15,455.25,0.00,455.25,224.10,0
2025-10-06,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2025-10-13,STR020,SKU0065,,13,394.55,0.00,394.55,194.22,0
2025-10-20,STR020,SKU0065,,16,485.60,0.00,485.60,239.04,0
2025-10-27,STR020,SKU0065,,8,242.80,0.00,242.80,119.52,0
2025-11-03,STR020,SKU0065,,14,424.90,0.00,424.90,209.16,0
2025-11-10,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2025-11-17,STR020,SKU0065,,8,242.80,0.00,242.80,119.52,0
2025-11-24,STR020,SKU0065,,15,455.25,0.00,455.25,224.10,0
2025-12-01,STR020,SKU0065,,9,273.15,0.00,273.15,134.46,0
2025-12-08,STR020,SKU0065,,13,394.55,0.00,394.55,194.22,0
2025-12-15,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2025-12-22,STR020,SKU0065,,9,273.15,0.00,273.15,134.46,0
2025-12-29,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2026-01-05,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2026-01-12,STR020,SKU0065,,14,424.90,0.00,424.90,209.16,0
2026-01-19,STR020,SKU0065,,11,333.85,0.00,333.85,164.34,0
2026-01-26,STR020,SKU0065,,13,394.55,0.00,394.55,194.22,0
2026-02-02,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2026-02-09,STR020,SKU0065,,7,212.45,0.00,212.45,104.58,0
2026-02-16,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2026-02-23,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2026-03-02,STR020,SKU0065,,14,424.90,0.00,424.90,209.16,0
2026-03-09,STR020,SKU0065,,13,394.55,0.00,394.55,194.22,0
2026-03-16,STR020,SKU0065,PRM025,16,485.60,111.68,373.92,239.04,0
2026-03-23,STR020,SKU0065,,8,242.80,0.00,242.80,119.52,0
2026-03-30,STR020,SKU0065,,18,546.30,0.00,546.30,268.92,0
2026-04-06,STR020,SKU0065,,13,394.55,0.00,394.55,194.22,0
2026-04-13,STR020,SKU0065,,9,273.15,0.00,273.15,134.46,0
2026-04-20,STR020,SKU0065,,11,333.85,0.00,333.85,164.34,0
2026-04-27,STR020,SKU0065,,10,303.50,0.00,303.50,149.40,0
2026-05-04,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2026-05-11,STR020,SKU0065,,6,182.10,0.00,182.10,89.64,0
2026-05-18,STR020,SKU0065,,16,485.60,0.00,485.60,239.04,0
2026-05-25,STR020,SKU0065,,9,273.15,0.00,273.15,134.46,0
2026-06-01,STR020,SKU0065,,10,303.50,0.00,303.50,149.40,0
2026-06-08,STR020,SKU0065,,17,515.95,0.00,515.95,253.98,0
2026-06-15,STR020,SKU0065,,16,485.60,0.00,485.60,239.04,0
2026-06-22,STR020,SKU0065,,20,607.00,0.00,607.00,298.80,0
2026-06-29,STR020,SKU0065,,12,364.20,0.00,364.20,179.28,0
2026-07-06,STR020,SKU0065,,14,424.90,0.00,424.90,209.16,0
2026-07-13,STR020,SKU0065,,20,607.00,0.00,607.00,298.80,0
2026-07-20,STR020,SKU0065,,13,394.55,0.00,394.55,194.22,0
2026-07-27,STR020,SKU0065,,16,485.60,0.00,485.60,239.04,0
2026-08-03,STR020,SKU0065,,10,303.50,0.00,303.50,149.40,0
2025-03-03,STR020,SKU0066,,4,40.52,0.00,40.52,19.96,0
2025-03-10,STR020,SKU0066,,8,81.04,0.00,81.04,39.92,0
2025-03-17,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2025-03-24,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2025-03-31,STR020,SKU0066,,8,81.04,0.00,81.04,39.92,0
2025-04-07,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2025-04-14,STR020,SKU0066,,4,40.52,0.00,40.52,19.96,0
2025-04-21,STR020,SKU0066,,4,40.52,0.00,40.52,19.96,0
2025-04-28,STR020,SKU0066,,7,70.91,0.00,70.91,34.93,0
2025-05-05,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2025-05-12,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2025-05-19,STR020,SKU0066,,8,81.04,0.00,81.04,39.92,0
2025-05-26,STR020,SKU0066,,8,81.04,0.00,81.04,39.92,0
2025-06-02,STR020,SKU0066,,3,30.39,0.00,30.39,14.97,0
2025-06-09,STR020,SKU0066,,10,101.30,0.00,101.30,49.90,0
2025-06-16,STR020,SKU0066,,10,101.30,0.00,101.30,49.90,0
2025-06-23,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2025-06-30,STR020,SKU0066,,3,30.39,0.00,30.39,14.97,0
2025-07-07,STR020,SKU0066,,3,30.39,0.00,30.39,14.97,0
2025-07-14,STR020,SKU0066,,13,131.69,0.00,131.69,64.87,0
2025-07-21,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2025-07-28,STR020,SKU0066,,7,70.91,0.00,70.91,34.93,0
2025-08-04,STR020,SKU0066,,10,101.30,0.00,101.30,49.90,0
2025-08-11,STR020,SKU0066,,12,121.56,0.00,121.56,59.88,0
2025-08-18,STR020,SKU0066,,4,40.52,0.00,40.52,19.96,0
2025-08-25,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2025-09-01,STR020,SKU0066,,8,81.04,0.00,81.04,39.92,0
2025-09-08,STR020,SKU0066,,1,10.13,0.00,10.13,4.99,0
2025-09-15,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2025-09-22,STR020,SKU0066,,7,70.91,0.00,70.91,34.93,0
2025-09-29,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2025-10-06,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2025-10-13,STR020,SKU0066,,9,91.17,0.00,91.17,44.91,0
2025-10-20,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2025-10-27,STR020,SKU0066,,13,131.69,0.00,131.69,64.87,0
2025-11-03,STR020,SKU0066,,9,91.17,0.00,91.17,44.91,0
2025-11-10,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2025-11-17,STR020,SKU0066,,4,40.52,0.00,40.52,19.96,0
2025-11-24,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2025-12-01,STR020,SKU0066,,4,40.52,0.00,40.52,19.96,0
2025-12-08,STR020,SKU0066,,8,81.04,0.00,81.04,39.92,0
2025-12-15,STR020,SKU0066,,4,40.52,0.00,40.52,19.96,0
2025-12-22,STR020,SKU0066,,3,30.39,0.00,30.39,14.97,0
2025-12-29,STR020,SKU0066,,8,81.04,0.00,81.04,39.92,0
2026-01-05,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2026-01-12,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2026-01-19,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2026-01-26,STR020,SKU0066,,9,91.17,0.00,91.17,44.91,0
2026-02-02,STR020,SKU0066,,10,101.30,0.00,101.30,49.90,0
2026-02-09,STR020,SKU0066,,9,91.17,0.00,91.17,44.91,0
2026-02-16,STR020,SKU0066,,7,70.91,0.00,70.91,34.93,0
2026-02-23,STR020,SKU0066,,10,101.30,0.00,101.30,49.90,0
2026-03-02,STR020,SKU0066,,8,81.04,0.00,81.04,39.92,0
2026-03-09,STR020,SKU0066,,7,70.91,0.00,70.91,34.93,0
2026-03-16,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2026-03-23,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2026-03-30,STR020,SKU0066,,4,40.52,0.00,40.52,19.96,0
2026-04-06,STR020,SKU0066,,4,40.52,0.00,40.52,19.96,0
2026-04-13,STR020,SKU0066,,7,70.91,0.00,70.91,34.93,0
2026-04-20,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2026-04-27,STR020,SKU0066,,10,101.30,0.00,101.30,49.90,0
2026-05-04,STR020,SKU0066,,8,81.04,0.00,81.04,39.92,0
2026-05-11,STR020,SKU0066,,3,30.39,0.00,30.39,14.97,0
2026-05-18,STR020,SKU0066,,5,50.65,0.00,50.65,24.95,0
2026-05-25,STR020,SKU0066,,11,111.43,0.00,111.43,54.89,0
2026-06-01,STR020,SKU0066,,9,91.17,0.00,91.17,44.91,0
2026-06-08,STR020,SKU0066,,11,111.43,0.00,111.43,54.89,0
2026-06-15,STR020,SKU0066,,6,60.78,0.00,60.78,29.94,0
2026-06-22,STR020,SKU0066,,2,20.26,0.00,20.26,9.98,0
2026-06-29,STR020,SKU0066,,13,131.69,0.00,131.69,64.87,0
2026-07-06,STR020,SKU0066,,10,101.30,0.00,101.30,49.90,0
2026-07-13,STR020,SKU0066,,7,70.91,0.00,70.91,34.93,0
2026-07-20,STR020,SKU0066,,9,91.17,0.00,91.17,44.91,0
2026-07-27,STR020,SKU0066,,10,101.30,0.00,101.30,49.90,0
2026-08-03,STR020,SKU0066,,7,70.91,0.00,70.91,34.93,0
2025-05-19,STR020,SKU0068,,3,33.66,0.00,33.66,20.79,0
2025-05-26,STR020,SKU0068,,10,112.20,0.00,112.20,69.30,0
2025-06-02,STR020,SKU0068,,4,44.88,0.00,44.88,27.72,0
2025-06-09,STR020,SKU0068,,3,33.66,0.00,33.66,20.79,0
2025-06-16,STR020,SKU0068,,4,44.88,0.00,44.88,27.72,0
2025-06-23,STR020,SKU0068,,8,89.76,0.00,89.76,55.44,0
2025-06-30,STR020,SKU0068,,7,78.54,0.00,78.54,48.51,0
2025-07-07,STR020,SKU0068,,7,78.54,0.00,78.54,48.51,0
2025-07-14,STR020,SKU0068,,4,44.88,0.00,44.88,27.72,0
2025-07-21,STR020,SKU0068,,5,56.10,0.00,56.10,34.65,0
2025-07-28,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2025-08-04,STR020,SKU0068,,3,33.66,0.00,33.66,20.79,0
2025-08-11,STR020,SKU0068,,9,100.98,0.00,100.98,62.37,0
2025-08-18,STR020,SKU0068,,2,22.44,0.00,22.44,13.86,0
2025-08-25,STR020,SKU0068,,4,44.88,0.00,44.88,27.72,0
2025-09-01,STR020,SKU0068,,8,89.76,0.00,89.76,55.44,0
2025-09-08,STR020,SKU0068,,8,89.76,0.00,89.76,55.44,0
2025-09-15,STR020,SKU0068,,4,44.88,0.00,44.88,27.72,0
2025-09-22,STR020,SKU0068,,11,123.42,0.00,123.42,76.23,0
2025-09-29,STR020,SKU0068,,5,56.10,0.00,56.10,34.65,0
2025-10-06,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2025-10-13,STR020,SKU0068,,9,100.98,0.00,100.98,62.37,0
2025-10-20,STR020,SKU0068,,4,44.88,0.00,44.88,27.72,0
2025-10-27,STR020,SKU0068,,11,123.42,0.00,123.42,76.23,0
2025-11-03,STR020,SKU0068,,4,44.88,0.00,44.88,27.72,0
2025-11-10,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2025-11-17,STR020,SKU0068,,8,89.76,0.00,89.76,55.44,0
2025-11-24,STR020,SKU0068,,5,56.10,0.00,56.10,34.65,0
2025-12-01,STR020,SKU0068,,7,78.54,0.00,78.54,48.51,0
2025-12-08,STR020,SKU0068,,5,56.10,0.00,56.10,34.65,0
2025-12-15,STR020,SKU0068,,11,123.42,0.00,123.42,76.23,0
2025-12-22,STR020,SKU0068,,11,123.42,0.00,123.42,76.23,0
2025-12-29,STR020,SKU0068,,7,78.54,0.00,78.54,48.51,0
2026-01-05,STR020,SKU0068,,3,33.66,0.00,33.66,20.79,0
2026-01-12,STR020,SKU0068,,3,33.66,0.00,33.66,20.79,0
2026-01-19,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2026-01-26,STR020,SKU0068,,7,78.54,0.00,78.54,48.51,0
2026-02-02,STR020,SKU0068,,5,56.10,0.00,56.10,34.65,0
2026-02-09,STR020,SKU0068,,7,78.54,0.00,78.54,48.51,0
2026-02-16,STR020,SKU0068,,8,89.76,0.00,89.76,55.44,0
2026-02-23,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2026-03-02,STR020,SKU0068,,10,112.20,0.00,112.20,69.30,0
2026-03-09,STR020,SKU0068,,7,78.54,0.00,78.54,48.51,0
2026-03-16,STR020,SKU0068,,7,78.54,0.00,78.54,48.51,0
2026-03-23,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2026-03-30,STR020,SKU0068,PRM007,15,168.30,55.50,112.80,103.95,0
2026-04-06,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2026-04-13,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2026-04-20,STR020,SKU0068,,5,56.10,0.00,56.10,34.65,0
2026-04-27,STR020,SKU0068,,5,56.10,0.00,56.10,34.65,0
2026-05-04,STR020,SKU0068,,10,112.20,0.00,112.20,69.30,0
2026-05-11,STR020,SKU0068,,11,123.42,0.00,123.42,76.23,0
2026-05-18,STR020,SKU0068,,8,89.76,0.00,89.76,55.44,0
2026-05-25,STR020,SKU0068,,3,33.66,0.00,33.66,20.79,0
2026-06-01,STR020,SKU0068,,3,33.66,0.00,33.66,20.79,0
2026-06-08,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2026-06-15,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2026-06-22,STR020,SKU0068,,8,89.76,0.00,89.76,55.44,0
2026-06-29,STR020,SKU0068,,5,56.10,0.00,56.10,34.65,0
2026-07-06,STR020,SKU0068,,9,100.98,0.00,100.98,62.37,0
2026-07-13,STR020,SKU0068,,7,78.54,0.00,78.54,48.51,0
2026-07-20,STR020,SKU0068,,8,89.76,0.00,89.76,55.44,0
2026-07-27,STR020,SKU0068,,6,67.32,0.00,67.32,41.58,0
2026-08-03,STR020,SKU0068,,11,123.42,0.00,123.42,76.23,0
2025-05-19,STR020,SKU0069,,12,257.88,0.00,257.88,115.44,0
2025-05-26,STR020,SKU0069,,12,257.88,0.00,257.88,115.44,0
2025-06-02,STR020,SKU0069,PRM010,16,343.84,96.32,247.52,153.92,0
2025-06-09,STR020,SKU0069,,13,279.37,0.00,279.37,125.06,0
2025-06-16,STR020,SKU0069,,8,171.92,0.00,171.92,76.96,0
2025-06-23,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2025-06-30,STR020,SKU0069,,7,150.43,0.00,150.43,67.34,0
2025-07-07,STR020,SKU0069,,7,150.43,0.00,150.43,67.34,0
2025-07-14,STR020,SKU0069,,11,236.39,0.00,236.39,105.82,0
2025-07-21,STR020,SKU0069,,12,257.88,0.00,257.88,115.44,0
2025-07-28,STR020,SKU0069,,22,472.78,0.00,472.78,211.64,0
2025-08-04,STR020,SKU0069,,9,193.41,0.00,193.41,86.58,0
2025-08-11,STR020,SKU0069,,9,193.41,0.00,193.41,86.58,0
2025-08-18,STR020,SKU0069,,15,322.35,0.00,322.35,144.30,0
2025-08-25,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2025-09-01,STR020,SKU0069,,11,236.39,0.00,236.39,105.82,0
2025-09-08,STR020,SKU0069,,12,257.88,0.00,257.88,115.44,0
2025-09-15,STR020,SKU0069,,11,236.39,0.00,236.39,105.82,0
2025-09-22,STR020,SKU0069,,8,171.92,0.00,171.92,76.96,0
2025-09-29,STR020,SKU0069,,18,386.82,0.00,386.82,173.16,0
2025-10-06,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2025-10-13,STR020,SKU0069,,13,279.37,0.00,279.37,125.06,0
2025-10-20,STR020,SKU0069,,13,279.37,0.00,279.37,125.06,0
2025-10-27,STR020,SKU0069,,18,386.82,0.00,386.82,173.16,0
2025-11-03,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2025-11-10,STR020,SKU0069,,12,257.88,0.00,257.88,115.44,0
2025-11-17,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2025-11-24,STR020,SKU0069,,10,214.90,0.00,214.90,96.20,0
2025-12-01,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2025-12-08,STR020,SKU0069,,16,343.84,0.00,343.84,153.92,0
2025-12-15,STR020,SKU0069,,12,257.88,0.00,257.88,115.44,0
2025-12-22,STR020,SKU0069,,17,365.33,0.00,365.33,163.54,0
2025-12-29,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2026-01-05,STR020,SKU0069,,16,343.84,0.00,343.84,153.92,0
2026-01-12,STR020,SKU0069,,10,214.90,0.00,214.90,96.20,0
2026-01-19,STR020,SKU0069,,19,408.31,0.00,408.31,182.78,0
2026-01-26,STR020,SKU0069,,10,214.90,0.00,214.90,96.20,0
2026-02-02,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2026-02-09,STR020,SKU0069,,16,343.84,0.00,343.84,153.92,0
2026-02-16,STR020,SKU0069,,10,214.90,0.00,214.90,96.20,0
2026-02-23,STR020,SKU0069,,10,214.90,0.00,214.90,96.20,0
2026-03-02,STR020,SKU0069,,9,193.41,0.00,193.41,86.58,0
2026-03-09,STR020,SKU0069,,16,343.84,0.00,343.84,153.92,0
2026-03-16,STR020,SKU0069,,9,193.41,0.00,193.41,86.58,0
2026-03-23,STR020,SKU0069,,12,257.88,0.00,257.88,115.44,0
2026-03-30,STR020,SKU0069,,12,257.88,0.00,257.88,115.44,0
2026-04-06,STR020,SKU0069,,15,322.35,0.00,322.35,144.30,0
2026-04-13,STR020,SKU0069,,19,408.31,0.00,408.31,182.78,0
2026-04-20,STR020,SKU0069,,21,451.29,0.00,451.29,202.02,1
2026-04-27,STR020,SKU0069,,17,365.33,0.00,365.33,163.54,0
2026-05-04,STR020,SKU0069,,13,279.37,0.00,279.37,125.06,0
2026-05-11,STR020,SKU0069,,13,279.37,0.00,279.37,125.06,0
2026-05-18,STR020,SKU0069,,20,429.80,0.00,429.80,192.40,0
2026-05-25,STR020,SKU0069,,17,365.33,0.00,365.33,163.54,0
2026-06-01,STR020,SKU0069,,18,386.82,0.00,386.82,173.16,0
2026-06-08,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2026-06-15,STR020,SKU0069,,13,279.37,0.00,279.37,125.06,0
2026-06-22,STR020,SKU0069,,5,107.45,0.00,107.45,48.10,0
2026-06-29,STR020,SKU0069,,9,193.41,0.00,193.41,86.58,0
2026-07-06,STR020,SKU0069,,18,386.82,0.00,386.82,173.16,0
2026-07-13,STR020,SKU0069,,8,171.92,0.00,171.92,76.96,0
2026-07-20,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2026-07-27,STR020,SKU0069,,15,322.35,0.00,322.35,144.30,0
2026-08-03,STR020,SKU0069,,14,300.86,0.00,300.86,134.68,0
2025-03-03,STR020,SKU0070,,11,553.41,0.00,553.41,256.30,0
2025-03-10,STR020,SKU0070,,17,855.27,0.00,855.27,396.10,0
2025-03-17,STR020,SKU0070,,2,100.62,0.00,100.62,46.60,0
2025-03-24,STR020,SKU0070,,12,603.72,0.00,603.72,279.60,0
2025-03-31,STR020,SKU0070,,13,654.03,0.00,654.03,302.90,0
2025-04-07,STR020,SKU0070,,20,1006.20,0.00,1006.20,466.00,0
2025-04-14,STR020,SKU0070,,7,352.17,0.00,352.17,163.10,0
2025-04-21,STR020,SKU0070,,8,402.48,0.00,402.48,186.40,0
2025-04-28,STR020,SKU0070,,12,603.72,0.00,603.72,279.60,0
2025-05-05,STR020,SKU0070,,12,603.72,0.00,603.72,279.60,0
2025-05-12,STR020,SKU0070,,16,804.96,0.00,804.96,372.80,0
2025-05-19,STR020,SKU0070,,11,553.41,0.00,553.41,256.30,0
2025-05-26,STR020,SKU0070,,10,503.10,0.00,503.10,233.00,0
2025-06-02,STR020,SKU0070,,20,1006.20,0.00,1006.20,466.00,0
2025-06-09,STR020,SKU0070,,9,452.79,0.00,452.79,209.70,0
2025-06-16,STR020,SKU0070,,15,754.65,0.00,754.65,349.50,0
2025-06-23,STR020,SKU0070,,9,452.79,0.00,452.79,209.70,0
2025-06-30,STR020,SKU0070,,10,503.10,0.00,503.10,233.00,0
2025-07-07,STR020,SKU0070,,13,654.03,0.00,654.03,302.90,0
2025-07-14,STR020,SKU0070,,11,553.41,0.00,553.41,256.30,0
2025-07-21,STR020,SKU0070,,11,553.41,0.00,553.41,256.30,0
2025-07-28,STR020,SKU0070,,18,905.58,0.00,905.58,419.40,0
2025-08-04,STR020,SKU0070,,10,503.10,0.00,503.10,233.00,0
2025-08-11,STR020,SKU0070,,9,452.79,0.00,452.79,209.70,0
2025-08-18,STR020,SKU0070,,4,201.24,0.00,201.24,93.20,0
2025-08-25,STR020,SKU0070,,12,603.72,0.00,603.72,279.60,0
2025-09-01,STR020,SKU0070,,10,503.10,0.00,503.10,233.00,0
2025-09-08,STR020,SKU0070,,11,553.41,0.00,553.41,256.30,0
2025-09-15,STR020,SKU0070,,7,352.17,0.00,352.17,163.10,0
2025-09-22,STR020,SKU0070,,12,603.72,0.00,603.72,279.60,0
2025-09-29,STR020,SKU0070,,10,503.10,0.00,503.10,233.00,0
2025-10-06,STR020,SKU0070,,9,452.79,0.00,452.79,209.70,0
2025-10-13,STR020,SKU0070,,9,452.79,0.00,452.79,209.70,0
2025-10-20,STR020,SKU0070,,13,654.03,0.00,654.03,302.90,0
2025-10-27,STR020,SKU0070,,12,603.72,0.00,603.72,279.60,0
2025-11-03,STR020,SKU0070,,17,855.27,0.00,855.27,396.10,0
2025-11-10,STR020,SKU0070,,20,1006.20,0.00,1006.20,466.00,0
2025-11-17,STR020,SKU0070,,9,452.79,0.00,452.79,209.70,0
2025-11-24,STR020,SKU0070,,15,754.65,0.00,754.65,349.50,0
2025-12-01,STR020,SKU0070,,8,402.48,0.00,402.48,186.40,0
2025-12-08,STR020,SKU0070,,16,804.96,0.00,804.96,372.80,0
2025-12-15,STR020,SKU0070,,17,855.27,0.00,855.27,396.10,0
2025-12-22,STR020,SKU0070,,5,251.55,0.00,251.55,116.50,0
2025-12-29,STR020,SKU0070,,14,704.34,0.00,704.34,326.20,0
2026-01-05,STR020,SKU0070,,17,855.27,0.00,855.27,396.10,0
2026-01-12,STR020,SKU0070,,11,553.41,0.00,553.41,256.30,0
2026-01-19,STR020,SKU0070,,14,704.34,0.00,704.34,326.20,0
2026-01-26,STR020,SKU0070,,11,553.41,0.00,553.41,256.30,0
2026-02-02,STR020,SKU0070,,13,654.03,0.00,654.03,302.90,0
2026-02-09,STR020,SKU0070,,10,503.10,0.00,503.10,233.00,0
2026-02-16,STR020,SKU0070,,4,201.24,0.00,201.24,93.20,0
2026-02-23,STR020,SKU0070,,13,654.03,0.00,654.03,302.90,0
2026-03-02,STR020,SKU0070,,11,553.41,0.00,553.41,256.30,0
2026-03-09,STR020,SKU0070,,13,654.03,0.00,654.03,302.90,0
